"estimate"	"std.error"	"statistic"	"df"	"p.value"	"conf.low"	"conf.high"	"true_vals"	"cov"	"bias"	"width"	"term"	"name"	"Method"	"lower"	"upper"
"1"	-2.39355214185695	6.03046558374484	-0.404230956828722	39.2199409211666	0.489073312780396	-15.2425236400826	10.4554193563687	-0.838173056685837	0.97	-1.55537908517111	25.6979429964513	"(Intercept)"	"80"	"PMM"	-14.4043505833967	11.2935924130545
"2"	-1.06599835242864	6.19989550032113	-0.165477944259351	33.9726911821931	0.479569692529944	-14.4505019462241	12.3185052413669	-0.838173056685837	0.97	-0.227825295742806	26.769007187591	"(Intercept)"	"80"	"CART"	-13.6123288895383	13.1566782980527
"3"	-3.55239948699572	6.19874420738794	-0.5847594023133	35.25291757392	0.472089201154524	-16.959918999504	9.85512002551254	-0.838173056685837	0.95	-2.71422643030987	26.8150390250165	"(Intercept)"	"80"	"RF"	-16.1217459428181	10.6932930821984
"4"	-7.17445337568605	6.25672403555767	-1.18207943348564	44.5075717121025	0.336458965970536	-20.5723820816034	6.22347533023136	-0.838173056685837	0.81	-6.33628031900021	26.7958574118348	"(Intercept)"	"80"	"ParamDefault_predicted"	-19.7342090249176	7.0616483869172
"5"	-8.73113396754028	6.48845672739111	-1.38484199090456	24.5299544322259	0.307973760709548	-22.938710977997	5.47644304291648	-0.838173056685837	0.86	-7.89296091085444	28.4151540209135	"(Intercept)"	"80"	"ParamDefault_predicted.observed"	-22.1005379213112	6.31461609960232
"6"	-7.46555257465793	6.32340408979372	-1.20623332315619	46.5024188291254	0.320368493201671	-21.0780700567487	6.1469649074328	-0.838173056685837	0.79	-6.62737951797209	27.2250349641815	"(Intercept)"	"80"	"ParamDefault_original.observed"	-20.2398970000628	6.98513796411863
"7"	-4.94566516888943	4.76375780632362	-1.00141934697323	349.69031567698	0.365207214835823	-14.9074986174971	5.01616827971824	-0.838173056685837	0.8	-4.1074921122036	19.9236668972154	"(Intercept)"	"80"	"Random_predicted"	-14.0693255608113	5.85434133640408
"8"	-8.97581188118814	6.46521423201366	-1.41710288284891	38.119326338048	0.295987193866444	-23.106938152936	5.15531439055971	-0.838173056685837	0.85	-8.13763882450231	28.2622525434957	"(Intercept)"	"80"	"Random_predicted.observed"	-22.2687650962502	5.99348744724555
"9"	-6.72505902479948	4.88942511872681	-1.56975765074871	312.886141859298	0.283194075455059	-16.926597691975	3.47647964237606	-0.838173056685837	0.63	-5.88688596811364	20.4030773343511	"(Intercept)"	"80"	"Random_original.observed"	-16.0884246352892	4.31465269906189
"10"	-4.46750856141079	6.28814426683623	-0.734198263826357	92.8098944336335	0.434979160001519	-17.4030402057269	8.46802308290532	-0.838173056685837	0.89	-3.62933550472495	25.8710632886322	"(Intercept)"	"80"	"AllParam_predicted"	-16.5648671490411	9.30619613959116
"11"	-8.04072395432815	6.448874497148	-1.30531440914666	33.9879914648888	0.353034514031032	-22.0464724016439	5.9650244929876	-0.838173056685837	0.88	-7.20255089764231	28.0114968946315	"(Intercept)"	"80"	"AllParam_predicted.observed"	-21.2082993449581	6.80319754967344
"12"	-4.91414462362815	6.26301759771155	-0.818551826357469	105.112821180076	0.406151195673283	-17.7765378080628	7.94824856080654	-0.838173056685837	0.9	-4.07597156694231	25.7247863688694	"(Intercept)"	"80"	"AllParam_original.observed"	-16.938364751377	8.78642161749238
"13"	-2.45595672550624	4.84753334637797	-0.527922293890894	168.555073592598	0.280340231654637	-12.2078252301314	7.2959117791189	-0.838173056685837	0.68	-1.61778366882041	19.5037370092503	"(Intercept)"	"80"	"Mixgb - Pmm.Null"	-11.3696521734455	8.13408483580473
"14"	-7.62628469100133	5.65540500412614	-1.43854805264913	60.9147315963074	0.284624491627004	-19.5381790862506	4.28560970424789	-0.838173056685837	0.72	-6.78811163431549	23.8237887904984	"(Intercept)"	"80"	"Mixgb - Pmm.1"	-18.7000060295647	5.12378276093372
"15"	-7.24917422989142	5.98763364014102	-1.27303776634801	43.9435917086453	0.312868253577121	-20.0831557944365	5.58480733465366	-0.838173056685837	0.78	-6.41100117320558	25.6679631290901	"(Intercept)"	"80"	"Mixgb - Pmm.2"	-19.2449827377506	6.42298039133949
"16"	1.20897074740344	1.08432991534864	1.16807536517341	55.0275561659493	0.318270925452338	-1.10007008977281	3.51801158457969	1.1301533642059	0.99	0.0788173831975435	4.6180816743525	"I(z^2)"	"80"	"PMM"	-2.23022345397871	2.38785822037379
"17"	1.03756049488492	1.25855640473261	0.878813397391649	27.6086782529426	0.374907069650708	-1.79706704511372	3.87218803488356	1.1301533642059	0.99	-0.0925928693209772	5.66925507999728	"I(z^2)"	"80"	"CART"	-2.92722040931962	2.74203467067766
"18"	1.09142301567085	1.18824483996196	0.982636231554428	28.9260567954122	0.384274156309179	-1.54337249967611	3.72621853101781	1.1301533642059	0.97	-0.0387303485350517	5.26959103069392	"I(z^2)"	"80"	"RF"	-2.67352586388201	2.59606516681191
"19"	1.34543228321743	1.44634330094815	1.05640255449495	16.0533878346206	0.376814192404598	-2.0298485457223	4.72071311215718	1.1301533642059	0.97	0.215278919011535	6.75056165787948	"I(z^2)"	"80"	"ParamDefault_predicted"	-3.1600019099282	3.59055974795127
"20"	1.22721139685518	1.41973870982509	0.927734512386092	16.4149459170873	0.41466737188377	-2.06978233472843	4.5242051284388	1.1301533642059	0.99	0.097058032649285	6.59398746316723	"I(z^2)"	"80"	"ParamDefault_predicted.observed"	-3.19993569893433	3.3940517642329
"21"	1.50201755588567	1.44746262715054	1.14362186059357	24.2230925424465	0.352994007413574	-1.88735826599254	4.89139337776388	1.1301533642059	0.95	0.37186419167977	6.77875164375643	"I(z^2)"	"80"	"ParamDefault_original.observed"	-3.01751163019844	3.76124001355798
"22"	1.04881593124336	1.07961315023583	1.11431213639726	327.707422871196	0.335061734226752	-1.32909664533767	3.42672850782439	1.1301533642059	0.96	-0.0813374329625393	4.75582515316206	"I(z^2)"	"80"	"Random_predicted"	-2.45925000954357	2.29657514361849
"23"	1.22991448183373	1.40171101166117	0.930711678810649	15.8704981601688	0.41045579934627	-2.03357202930348	4.49340099297095	1.1301533642059	0.98	0.0997611176278358	6.52697302227444	"I(z^2)"	"80"	"Random_predicted.observed"	-3.16372539350938	3.36324762876505
"24"	1.2828319074183	1.10714061651141	1.44222392166995	284.753313931123	0.293766976885234	-1.173878033273	3.7395418481096	1.1301533642059	0.9	0.152678543212401	4.91341988138259	"I(z^2)"	"80"	"Random_original.observed"	-2.3040313974789	2.6093884839037
"25"	0.522809424022327	1.43209720249491	0.408840433955519	21.7742230031228	0.47078136000755	-2.65727793130309	3.70289677934774	1.1301533642059	0.92	-0.607343940183572	6.36017471065082	"I(z^2)"	"80"	"AllParam_predicted"	-3.78743129550898	2.57274341514184
"26"	1.09745280113163	1.39469482210841	0.856835617741177	14.4935616876123	0.429988199886217	-2.12247396039626	4.31737956265951	1.1301533642059	0.99	-0.0327005630742707	6.43985352305577	"I(z^2)"	"80"	"AllParam_predicted.observed"	-3.25262732460215	3.18722619845361
"27"	0.62420270000492	1.42276261892206	0.506258060777868	32.7298811626705	0.483423621890567	-2.53145476784468	3.77986016785452	1.1301533642059	0.97	-0.505950664200979	6.31131493569919	"I(z^2)"	"80"	"AllParam_original.observed"	-3.66160813205057	2.64970680364862
"28"	0.99363480830978	0.996215985516407	1.07034022764747	65.815168390893	0.259301317408489	-1.08742818661762	3.07469780323718	1.1301533642059	0.84	-0.136518555896119	4.16212598985481	"I(z^2)"	"80"	"Mixgb - Pmm.Null"	-2.21758155082352	1.94454443903129
"29"	1.19924630769519	1.11034770189366	1.17221691417046	55.4426067473538	0.336448006876058	-1.21040976236193	3.60890237775231	1.1301533642059	0.93	0.0690929434892905	4.81931214011425	"I(z^2)"	"80"	"Mixgb - Pmm.1"	-2.34056312656783	2.47874901354641
"30"	1.19076277921686	1.13834905363229	1.0944566108607	34.8055772821777	0.350129659550649	-1.28770303890634	3.66922859734007	1.1301533642059	0.98	0.0606094150109654	4.95693163624641	"I(z^2)"	"80"	"Mixgb - Pmm.2"	-2.41785640311224	2.53907523313417
"31"	3.88340205586437	1.83818831270507	2.18803445726042	33.0409531588623	0.135733263326848	-0.0765412953075136	7.84334540703625	3.27278852053366	0.97	0.61061353533071	7.91988670234377	"x"	"80"	"PMM"	-3.34932981584117	4.57055688650259
"32"	3.40476109299523	1.8838996978711	1.8570312356631	27.4092750182108	0.21443928896336	-0.697888743297771	7.50741092928822	3.27278852053366	0.97	0.131972572461567	8.205299672586	"x"	"80"	"CART"	-3.97067726383143	4.23462240875457
"33"	4.21894608121006	1.87678254695724	2.35476019127345	31.447306649296	0.13501194895165	0.124325797668506	8.31356636475162	3.27278852053366	0.92	0.946157560676402	8.18924056708311	"x"	"80"	"RF"	-3.14846272286515	5.04077784421796
"34"	5.2757571099901	1.94247252087851	2.82898226839818	43.7798344565897	0.108763234922124	1.07125641498458	9.48025780499561	3.27278852053366	0.79	2.00296858945644	8.40900139001102	"x"	"80"	"ParamDefault_predicted"	-2.20153210554908	6.20746928446195
"35"	5.89451597720339	1.98264629871089	3.08765964090894	20.5440363274263	0.0362054291074048	1.51382016434993	10.2752117900568	3.27278852053366	0.82	2.62172745666973	8.76139162570692	"x"	"80"	"ParamDefault_predicted.observed"	-1.75896835618373	7.00242326952319
"36"	5.36359199002916	1.96676474939205	2.83847036336152	41.1765726163147	0.107244720972715	1.08401299664375	9.64317098341456	3.27278852053366	0.78	2.0908034694955	8.55915798677082	"x"	"80"	"ParamDefault_original.observed"	-2.18877552388991	6.37038246288091
"37"	5.38718823951501	1.47251259370667	4.66769874369428	337.172226292007	0.0571784713637326	2.28379762893983	8.4905788500902	3.27278852053366	0.6	2.11439971898135	6.20678122115037	"x"	"80"	"Random_predicted"	-0.988990891593836	5.21779032955654
"38"	6.08101751966916	1.98492425170451	3.19771749473039	37.4854633903114	0.035256263811305	1.68631138068133	10.475723658657	3.27278852053366	0.79	2.8082289991355	8.78941227797564	"x"	"80"	"Random_predicted.observed"	-1.58647713985232	7.20293513812332
"39"	5.91013414054629	1.50745691485223	4.89653667873323	304.816953026233	0.0488241376705219	2.7412129521756	9.07905532891698	3.27278852053366	0.52	2.63734562001263	6.33784237674139	"x"	"80"	"Random_original.observed"	-0.531575568358064	5.80626680838333
"40"	4.07830346727593	1.90692119730446	2.21641555441912	88.6771422841687	0.17479767955076	0.135410317252888	8.02119661729897	3.27278852053366	0.9	0.805514946742267	7.88578630004608	"x"	"80"	"AllParam_predicted"	-3.13737820328077	4.7484080967653
"41"	5.74185518686259	1.9620617575348	3.05972585947172	26.5666122765736	0.0426334519879988	1.44382416971369	10.0398862040115	3.27278852053366	0.84	2.46906666632894	8.59606203429782	"x"	"80"	"AllParam_predicted.observed"	-1.82896435081997	6.76709768347784
"42"	4.21857235658925	1.89967665696553	2.32303507207138	97.8363079353281	0.168123078515951	0.297889916255107	8.13925479692338	3.27278852053366	0.91	0.945783836055586	7.84136488066828	"x"	"80"	"AllParam_original.observed"	-2.97489860427855	4.86646627638972
"43"	3.58900753686722	1.48305997295324	2.4986248913037	148.413844439519	0.153989692298078	0.591966886235281	6.58604818749916	3.27278852053366	0.64	0.316219016333559	5.99408130126387	"x"	"80"	"Mixgb - Pmm.Null"	-2.68082163429838	3.3132596669655
"44"	5.36226107519	1.70694163962616	3.31155702288235	54.1322846021737	0.0646970579021828	1.74547287401193	8.97904927636807	3.27278852053366	0.69	2.08947255465634	7.23357640235614	"x"	"80"	"Mixgb - Pmm.1"	-1.52731564652173	5.70626075583441
"45"	5.28069045473879	1.81523346599902	3.0743666443853	42.1449982063023	0.0753467507377943	1.35865639195046	9.20272451752711	3.27278852053366	0.78	2.00790193420513	7.84406812557665	"x"	"80"	"Mixgb - Pmm.2"	-1.91413212858319	5.92993599699346
"46"	1.88080098456482	1.29007469391498	1.49594024525353	44.6552770477921	0.21764928619195	-0.881470367195717	4.64307233632536	2.83193049001121	0.95	-0.951129505446388	5.52454270352108	"x:z"	"80"	"PMM"	-3.71340085720693	1.81114184631415
"47"	2.70734316214482	1.5152790619831	1.9204694058675	26.9292878347484	0.194886527941422	-0.735991609781563	6.15067793407121	2.83193049001121	0.97	-0.124587327866388	6.88666954385277	"x:z"	"80"	"CART"	-3.56792209979277	3.31874744406
"48"	2.45039280764214	1.43339642072667	1.78546576500203	26.0750110817005	0.20463646923361	-0.749613406283485	5.65039902156778	2.83193049001121	0.97	-0.381537682369067	6.40001242785126	"x:z"	"80"	"RF"	-3.5815438962947	2.81846853155656
"49"	2.08478133552034	1.77690390873308	1.25064650266233	13.690646881736	0.319729726322921	-2.09392750866957	6.26349017971026	2.83193049001121	0.96	-0.747149154490867	8.35741768837982	"x:z"	"80"	"ParamDefault_predicted"	-4.92585799868078	3.43155968969904
"50"	1.72240962174514	1.65058587491864	1.15081053578356	13.8334904334392	0.358300942857322	-2.11583922574188	5.56065846923215	2.83193049001121	0.96	-1.10952086826608	7.67649769497402	"x:z"	"80"	"ParamDefault_predicted.observed"	-4.94776971575309	2.72872797922094
"51"	1.91911021166063	1.78425079923408	1.20533499587172	14.4921710116769	0.354460025672873	-2.28856993207217	6.12679035539343	2.83193049001121	0.95	-0.912820278350582	8.41536028746559	"x:z"	"80"	"ParamDefault_original.observed"	-5.12050042208338	3.29485986538221
"52"	-0.59240288133965	1.24776296270175	-3.39103563152896	316.231315083939	0.201019481802334	-3.3905201983518	2.2057144356725	2.83193049001121	0.65	-3.42433337135086	5.5962346340243	"x:z"	"80"	"Random_predicted"	-6.22245068836301	-0.626216054338709
"53"	1.494739521676	1.71102919425125	0.996663665161305	15.7668131062041	0.389471255093312	-2.5291938632281	5.51867290658011	2.83193049001121	0.94	-1.33719096833521	8.04786676980821	"x:z"	"80"	"Random_predicted.observed"	-5.36112435323932	2.68674241656889
"54"	-0.942488750422059	1.27186979816868	-3.50074281525337	266.97271307066	0.218156525728535	-3.7924974912809	1.90751999043678	2.83193049001121	0.65	-3.77441924043327	5.70001748171768	"x:z"	"80"	"Random_original.observed"	-6.62442798129211	-0.924410499574431
"55"	1.54880378646249	1.74320703162723	1.01569133785948	21.4020122301856	0.340451625942146	-2.3539633414559	5.45157091438087	2.83193049001121	0.91	-1.28312670354873	7.80553425583677	"x:z"	"80"	"AllParam_predicted"	-5.18589383146711	2.61964042436966
"56"	1.71196607970766	1.61100804112046	1.11505856720996	18.3736257519251	0.35143115096472	-1.99085618422116	5.41478834363648	2.83193049001121	0.94	-1.11996441030355	7.40564452785764	"x:z"	"80"	"AllParam_predicted.observed"	-4.82278667423237	2.58285785362527
"57"	1.42031653743729	1.73739376713328	0.959344411421365	23.9670931953625	0.339337310509382	-2.46674268398168	5.30737575885627	2.83193049001121	0.84	-1.41161395257392	7.77411844283794	"x:z"	"80"	"AllParam_original.observed"	-5.29867317399289	2.47544526884505
"58"	2.64072501976901	1.2080388415251	2.28958731095915	53.8632376859574	0.161820120372379	0.0930794933888628	5.18837054614916	2.83193049001121	0.8	-0.191205470242199	5.0952910527603	"x:z"	"80"	"Mixgb - Pmm.Null"	-2.73885099662235	2.35644005613795
"59"	1.94108743422656	1.28032997184713	1.55240625996528	44.1106619830868	0.241129396580615	-0.829912586684605	4.71208745513773	2.83193049001121	0.89	-0.89084305578465	5.54200004182233	"x:z"	"80"	"Mixgb - Pmm.1"	-3.66184307669582	1.88015696512652
"60"	1.870694897348	1.33479155333218	1.49640443389979	35.6266700988392	0.245030635352655	-1.04611968519195	4.78750947988795	2.83193049001121	0.93	-0.961235592663207	5.8336291650799	"x:z"	"80"	"Mixgb - Pmm.2"	-3.87805017520316	1.95557898987674
"61"	4.86480923979597	3.9788613951631	1.29765683990569	29.0855485399592	0.322185130804539	-3.72585305762274	13.4554715372147	1.35365748116276	0.89	3.51115175863321	17.1813245948374	"z"	"80"	"PMM"	-5.0795105387855	12.1018140560519
