"estimate"	"std.error"	"statistic"	"df"	"p.value"	"conf.low"	"conf.high"	"true_vals"	"cov"	"bias"	"width"	"term"	"name"	"Method"	"lower"	"upper"
"1"	-1.41184788315247	4.52194815867529	-0.313460746385132	388.527755376968	0.50776668059265	-10.3236299100351	7.49993414373017	-0.838173056685837	1	-0.573674826466631	17.8235640537653	"(Intercept)"	"20"	"PMM"	-9.48545685334927	8.33810720041601
"2"	-0.795055591317536	4.46537397627404	-0.181195062271926	442.922278178598	0.516398892666527	-9.58993499753967	7.9998238149046	-0.838173056685837	1	0.0431174653683016	17.5897588124443	"(Intercept)"	"20"	"CART"	-8.75176194085384	8.83799687159044
"3"	-1.0121248988936	4.53807077957039	-0.234566965487679	356.641586931679	0.515961027253662	-9.96980382271045	7.94555402492325	-0.838173056685837	1	-0.173951842207764	17.9153578476337	"(Intercept)"	"20"	"RF"	-9.13163076602462	8.78372708160909
"4"	1.13070470249674	4.20344346610575	0.268143204138801	929.032499459322	0.469772185859508	-7.1189118887494	9.38032129374289	-0.838173056685837	1	1.96887775918258	16.4992331824923	"(Intercept)"	"20"	"ParamDefault_predicted"	-6.28073883206356	10.2184943504287
"5"	-0.0169963209061702	4.38955524360082	-0.00303598894078956	543.545621335194	0.486200450341475	-8.65283012679051	8.61883748497817	-0.838173056685837	1	0.821176735779667	17.2716676117687	"(Intercept)"	"20"	"ParamDefault_predicted.observed"	-7.81465707010468	9.45701054166402
"6"	1.11647681330633	4.20696390755099	0.267174212958978	926.980138133823	0.47075753675142	-7.14082971773952	9.37378334435217	-0.838173056685837	1	1.95464986999217	16.5146130620917	"(Intercept)"	"20"	"ParamDefault_original_observed"	-6.30265666105368	10.211956401038
"7"	-2.55977753570873	4.01217146298872	-0.709706180003515	941.073590071324	0.35577913300718	-10.4341029895884	5.31454791817095	-0.838173056685837	0.81	-1.72160447902289	15.7486509077594	"(Intercept)"	"20"	"Random_predicted"	-9.59592993290258	6.15272097485679
"8"	-0.816259828151225	4.53321524502347	-0.168383649487417	475.05185216464	0.491308928314235	-9.81295297391926	8.18043331761681	-0.838173056685837	0.99	0.0219132285346117	17.9933862915361	"(Intercept)"	"20"	"Random_predicted.observed"	-8.97477991723342	9.01860637430264
"9"	-3.4019059393412	4.07365393581373	-0.886783601493474	940.482082385198	0.343660979941561	-11.3965632852897	4.59275140660735	-0.838173056685837	0.77	-2.56373288265536	15.9893146918971	"(Intercept)"	"20"	"Random_original.observed"	-10.5583902286039	5.43092446329318
"10"	-1.47377614208024	4.64668597826227	-0.324142696505166	972.628001986574	0.440428978808178	-10.5924921109424	7.64493982678193	-0.838173056685837	0.85	-0.635603085394401	18.2374319377243	"(Intercept)"	"20"	"AllParam_predicted"	-9.75431905425657	8.48311288346776
"11"	-0.210340575647942	4.48979435680383	-0.0193389936573928	479.539863744507	0.509691966039169	-9.10406028449076	8.68337913319487	-0.838173056685837	1	0.627832481037895	17.7874394176856	"(Intercept)"	"20"	"AllParam_predicted.observed"	-8.26588722780492	9.52155218988071
"12"	-1.52075660598975	4.64946943923822	-0.333312337610016	967.723120026801	0.440797719029622	-10.6450255862354	7.6035123742559	-0.838173056685837	0.85	-0.682583549303915	18.2485379604913	"(Intercept)"	"20"	"AllParam_original.observed"	-9.80685252954956	8.44168543094173
"13"	1.11990473442179	4.20673335087866	0.2650856650644	930.240277410696	0.46933917361251	-7.13610961939464	9.37591908823822	-0.838173056685837	1	1.95807779110763	16.5120287076329	"(Intercept)"	"20"	"Mixgb - Pmm.Null"	-6.29793656270881	10.2140921449241
