Timetaken	MissingPercent	method
247	0.100000000000023	60	PMM
248	0.0999999999999659	60	PMM
249	0.100999999999999	60	PMM
250	0.0799999999999841	60	PMM
251	0.100999999999999	60	PMM
252	0.0999999999999659	60	PMM
253	0.0989999999999895	60	PMM
254	0.107000000000028	60	PMM
255	0.107000000000028	60	PMM
256	0.100000000000023	60	PMM
257	0.113999999999976	60	PMM
258	0.108000000000004	60	PMM
259	0.101999999999975	60	PMM
260	0.0999999999999659	60	PMM
261	0.108000000000004	60	PMM
262	0.103999999999985	60	PMM
263	0.107000000000028	60	PMM
264	0.102000000000032	60	PMM
265	0.0999999999999659	60	PMM
266	0.0930000000000177	60	PMM
267	0.0799999999999841	60	PMM
268	0.100999999999999	60	PMM
269	0.103999999999985	60	PMM
270	0.103000000000009	60	PMM
271	0.0999999999999659	60	PMM
272	0.108000000000004	60	PMM
273	0.10899999999998	60	PMM
274	0.103999999999985	60	PMM
275	0.0989999999999895	60	PMM
276	0.100999999999999	60	PMM
277	0.100999999999999	60	PMM
278	0.105000000000018	60	PMM
279	0.0989999999999895	60	PMM
280	0.100000000000023	60	PMM
281	0.108000000000004	60	PMM
282	0.0989999999999895	60	PMM
283	0.0930000000000177	60	PMM
284	0.105999999999995	60	PMM
285	0.100999999999999	60	PMM
286	0.106999999999971	60	PMM
287	0.100999999999999	60	PMM
288	0.100999999999999	60	PMM
289	0.103000000000009	60	PMM
290	0.103999999999985	60	PMM
291	0.0999999999999659	60	PMM
292	0.107000000000028	60	PMM
293	0.100999999999999	60	PMM
294	0.107000000000028	60	PMM
295	0.105999999999995	60	PMM
296	0.100000000000023	60	PMM
297	0.101999999999975	60	PMM
298	0.0989999999999895	60	PMM
299	0.0810000000000173	60	PMM
300	0.0730000000000359	60	PMM
301	0.103000000000009	80	PMM
302	0.0989999999999895	80	PMM
303	0.102000000000032	80	PMM
304	0.100000000000023	80	PMM
305	0.103999999999985	80	PMM
306	0.107000000000028	80	PMM
307	0.107000000000028	80	PMM
308	0.101999999999975	80	PMM
309	0.101999999999975	80	PMM
310	0.103000000000009	80	PMM
311	0.100999999999999	80	PMM
312	0.0920000000000414	80	PMM
313	0.106999999999971	80	PMM
314	0.0999999999999659	80	PMM
315	0.0989999999999895	80	PMM
316	0.0999999999999659	80	PMM
317	0.0919999999999845	80	PMM
318	0.117000000000019	80	PMM
319	0.103999999999985	80	PMM
320	0.100999999999999	80	PMM
321	0.113	80	PMM
322	0.103999999999985	80	PMM
323	0.107000000000028	80	PMM
324	0.105999999999995	80	PMM
325	0.101999999999975	80	PMM
326	0.101999999999975	80	PMM
327	0.103000000000009	80	PMM
328	0.100999999999999	80	PMM
329	0.100000000000023	80	PMM
330	0.101999999999975	80	PMM
331	0.108000000000004	80	PMM
332	0.100999999999999	80	PMM
333	0.105000000000018	80	PMM
334	0.115000000000009	80	PMM
335	0.102000000000032	80	PMM
336	0.101999999999975	80	PMM
337	0.103000000000009	80	PMM
338	0.106999999999971	80	PMM
339	0.101999999999975	80	PMM
340	0.100999999999999	80	PMM
341	0.107999999999947	80	PMM
342	0.102000000000032	80	PMM
343	0.103999999999985	80	PMM
344	0.101999999999975	80	PMM
345	0.0990000000000464	80	PMM
346	0.105999999999995	80	PMM
347	0.105000000000018	80	PMM
348	0.100000000000023	80	PMM
349	0.102000000000032	80	PMM
350	0.0790000000000077	80	PMM
351	0.0980000000000132	80	PMM
352	0.106000000000051	80	PMM
353	0.105999999999995	80	PMM
354	0.105000000000018	80	PMM
355	0.101999999999975	80	PMM
356	0.100999999999999	80	PMM
357	0.108000000000004	80	PMM
358	0.102000000000032	80	PMM
359	0.107000000000028	80	PMM
360	0.102000000000032	80	PMM
361	0.102000000000032	80	PMM
362	0.102000000000032	80	PMM
363	0.103000000000009	80	PMM
364	0.105000000000018	80	PMM
365	0.108000000000004	80	PMM
366	0.09699999999998	80	PMM
367	0.0789999999999509	80	PMM
368	0.101999999999975	80	PMM
369	0.100999999999999	80	PMM
370	0.100999999999999	80	PMM
371	0.107999999999947	80	PMM
372	0.100999999999999	80	PMM
373	0.105000000000018	80	PMM
374	0.106999999999971	80	PMM
375	0.100000000000023	80	PMM
376	0.100999999999999	80	PMM
377	0.100999999999999	80	PMM
378	0.108000000000004	80	PMM
379	0.100000000000023	80	PMM
380	0.105999999999995	80	PMM
381	0.105999999999995	80	PMM
382	0.104000000000042	80	PMM
383	0.089999999999975	80	PMM
384	0.0999999999999659	80	PMM
385	0.0999999999999659	80	PMM
386	0.103000000000009	80	PMM
387	0.100000000000023	80	PMM
388	0.106999999999971	80	PMM
389	0.100999999999999	80	PMM
390	0.105999999999995	80	PMM
391	0.103999999999985	80	PMM
392	0.113	80	PMM
393	0.105999999999995	80	PMM
394	0.105999999999995	80	PMM
395	0.10899999999998	80	PMM
396	0.0980000000000132	80	PMM
397	0.0970000000000368	80	PMM
398	0.103999999999985	80	PMM
399	0.0919999999999845	80	PMM
400	0.0749999999999886	80	PMM
401	0.612999999999943	20	CART
402	0.621999999999957	20	CART
403	0.61099999999999	20	CART
404	0.609000000000037	20	CART
405	0.597999999999956	20	CART
406	0.629999999999995	20	CART
407	0.633000000000038	20	CART
408	0.620000000000005	20	CART
409	0.600000000000023	20	CART
410	0.620000000000005	20	CART
411	0.615000000000009	20	CART
412	0.605000000000018	20	CART
413	0.589999999999918	20	CART
414	0.620000000000005	20	CART
415	0.629000000000019	20	CART
416	0.611999999999966	20	CART
417	0.534999999999968	20	CART
418	0.643000000000029	20	CART
419	0.594000000000051	20	CART
420	0.614000000000033	20	CART
421	0.591999999999985	20	CART
422	0.605999999999995	20	CART
423	0.578999999999951	20	CART
424	0.603000000000065	20	CART
425	0.597999999999956	20	CART
426	0.602999999999952	20	CART
427	0.592999999999961	20	CART
428	0.610000000000014	20	CART
429	0.589999999999918	20	CART
430	0.599999999999909	20	CART
431	0.613000000000056	20	CART
432	0.634000000000015	20	CART
433	0.591999999999985	20	CART
434	0.615999999999985	20	CART
435	0.587999999999965	20	CART
436	0.599000000000046	20	CART
437	0.592999999999961	20	CART
438	0.605000000000018	20	CART
439	0.592000000000098	20	CART
440	0.605999999999995	20	CART
441	0.615999999999985	20	CART
442	0.604000000000042	20	CART
443	0.615999999999985	20	CART
444	0.619000000000028	20	CART
445	0.620999999999981	20	CART
446	0.611999999999966	20	CART
447	0.617000000000075	20	CART
448	0.605999999999995	20	CART
449	0.616999999999962	20	CART
450	0.512000000000057	20	CART
451	0.587999999999965	20	CART
452	0.59699999999998	20	CART
453	0.595000000000027	20	CART
454	0.600999999999999	20	CART
455	0.617000000000075	20	CART
456	0.61099999999999	20	CART
457	0.593000000000075	20	CART
458	0.607000000000085	20	CART
459	0.731999999999971	20	CART
460	0.609000000000037	20	CART
461	0.591999999999985	20	CART
462	0.621000000000095	20	CART
463	0.609000000000037	20	CART
464	0.624000000000024	20	CART
465	0.593999999999937	20	CART
466	0.586000000000013	20	CART
467	0.470000000000027	20	CART
468	0.625999999999976	20	CART
469	0.581999999999994	20	CART
470	0.606999999999971	20	CART
471	0.576999999999998	20	CART
472	0.599000000000046	20	CART
473	0.584999999999923	20	CART
474	0.615000000000009	20	CART
475	0.581999999999994	20	CART
476	0.604000000000042	20	CART
477	0.591000000000008	20	CART
478	0.607000000000085	20	CART
479	0.578999999999951	20	CART
480	0.602000000000089	20	CART
481	0.634999999999991	20	CART
482	0.600999999999999	20	CART
483	0.566000000000031	20	CART
484	0.605999999999995	20	CART
485	0.602999999999952	20	CART
486	0.586999999999989	20	CART
487	0.609000000000037	20	CART
488	0.577999999999975	20	CART
489	0.600999999999999	20	CART
490	0.605000000000018	20	CART
491	0.620999999999981	20	CART
492	0.613000000000056	20	CART
493	0.59699999999998	20	CART
494	0.595000000000027	20	CART
495	0.59699999999998	20	CART
496	0.619000000000028	20	CART
497	0.632000000000062	20	CART
498	0.610000000000014	20	CART
499	0.574000000000069	20	CART
500	0.487999999999943	20	CART
501	0.615000000000009	40	CART
502	0.644000000000005	40	CART
503	0.668999999999983	40	CART
504	0.630999999999972	40	CART
505	0.630999999999972	40	CART
506	0.596000000000004	40	CART
507	0.619000000000028	40	CART
508	0.607999999999947	40	CART
509	0.615999999999985	40	CART
510	0.616999999999962	40	CART
511	0.624000000000024	40	CART
512	0.644999999999982	40	CART
513	0.63900000000001	40	CART
514	0.683999999999969	40	CART
515	0.663000000000011	40	CART
516	0.758999999999901	40	CART
517	0.548000000000002	40	CART
518	0.652000000000044	40	CART
519	0.620999999999981	40	CART
520	0.686999999999898	40	CART
521	0.634999999999991	40	CART
522	0.61099999999999	40	CART
523	0.650999999999954	40	CART
524	0.628000000000043	40	CART
525	0.607999999999947	40	CART
526	0.62399999999991	40	CART
527	0.605000000000018	40	CART
528	0.652000000000044	40	CART
529	0.647000000000048	40	CART
530	0.676000000000045	40	CART
531	0.640999999999963	40	CART
532	0.661000000000058	40	CART
533	0.679000000000087	40	CART
534	0.634999999999991	40	CART
535	0.583999999999946	40	CART
536	0.625999999999976	40	CART
537	0.637000000000057	40	CART
538	0.61099999999999	40	CART
539	0.627999999999929	40	CART
540	0.613000000000056	40	CART
541	0.616999999999962	40	CART
542	0.615999999999985	40	CART
543	0.615999999999985	40	CART
544	0.611999999999966	40	CART
545	0.646000000000072	40	CART
546	0.586999999999989	40	CART
547	0.682000000000016	40	CART
548	0.614000000000033	40	CART
549	0.630999999999972	40	CART
550	0.562000000000012	40	CART
551	0.629000000000019	40	CART
552	0.599000000000046	40	CART
553	0.650999999999954	40	CART
554	0.649999999999977	40	CART
555	0.619000000000028	40	CART
556	0.602999999999952	40	CART
557	0.628000000000043	40	CART
558	0.61200000000008	40	CART
559	0.615000000000009	40	CART
560	0.59699999999998	40	CART
561	0.599000000000046	40	CART
562	0.621000000000095	40	CART
563	0.660999999999945	40	CART
564	0.606999999999971	40	CART
565	0.668999999999983	40	CART
566	0.656999999999925	40	CART
567	0.515999999999963	40	CART
568	0.663999999999987	40	CART
569	0.646000000000072	40	CART
570	0.629000000000019	40	CART
571	0.607999999999947	40	CART
572	0.628000000000043	40	CART
573	0.595000000000027	40	CART
574	0.640999999999963	40	CART
575	0.607999999999947	40	CART
576	0.634000000000015	40	CART
577	0.62399999999991	40	CART
578	0.639999999999986	40	CART
579	0.604000000000042	40	CART
580	0.643000000000029	40	CART
581	0.634999999999991	40	CART
582	0.658000000000015	40	CART
583	0.648000000000025	40	CART
584	0.642999999999915	40	CART
585	0.657000000000039	40	CART
586	0.600999999999999	40	CART
587	0.645000000000095	40	CART
588	0.610000000000014	40	CART
589	0.615999999999985	40	CART
590	0.600000000000023	40	CART
591	0.620999999999981	40	CART
592	0.605000000000018	40	CART
593	0.624000000000024	40	CART
594	0.634000000000015	40	CART
595	0.642000000000053	40	CART
596	0.624000000000024	40	CART
597	0.615000000000009	40	CART
598	0.620000000000005	40	CART
599	0.636999999999944	40	CART
600	0.510999999999967	40	CART
601	0.688999999999965	60	CART
602	0.639999999999986	60	CART
603	0.604000000000042	60	CART
604	0.642000000000053	60	CART
605	0.61099999999999	60	CART
606	0.661000000000058	60	CART
607	0.644000000000005	60	CART
608	0.649999999999977	60	CART
609	0.647000000000048	60	CART
610	0.643000000000029	60	CART
611	0.657999999999902	60	CART
612	0.634999999999991	60	CART
613	0.620000000000005	60	CART
614	0.633999999999901	60	CART
615	0.596000000000004	60	CART
616	0.65300000000002	60	CART
617	0.583999999999946	60	CART
618	0.634999999999991	60	CART
619	0.61099999999999	60	CART
620	0.614000000000033	60	CART
621	0.652999999999906	60	CART
622	0.644000000000005	60	CART
623	0.66599999999994	60	CART
624	0.589999999999918	60	CART
625	0.664999999999964	60	CART
626	0.701000000000022	60	CART
627	0.632999999999925	60	CART
628	0.673000000000002	60	CART
629	0.687000000000012	60	CART
630	0.616999999999962	60	CART
631	0.631999999999948	60	CART
632	0.657999999999902	60	CART
633	0.665000000000077	60	CART
634	0.654999999999973	60	CART
635	0.61099999999999	60	CART
636	0.608000000000061	60	CART
637	0.641999999999939	60	CART
638	0.623000000000047	60	CART
639	0.670999999999935	60	CART
640	0.639999999999986	60	CART
641	0.625	60	CART
642	0.670999999999935	60	CART
643	0.664999999999964	60	CART
644	0.640999999999963	60	CART
645	0.649000000000001	60	CART
646	0.603000000000065	60	CART
647	0.625	60	CART
648	0.660000000000082	60	CART
649	0.619000000000028	60	CART
650	0.517999999999915	60	CART
651	0.625	60	CART
652	0.616999999999962	60	CART
653	0.619000000000028	60	CART
654	0.648000000000025	60	CART
655	0.65300000000002	60	CART
656	0.649000000000001	60	CART
657	0.719000000000051	60	CART
658	0.627999999999929	60	CART
659	0.668000000000006	60	CART
660	0.636000000000081	60	CART
661	0.642000000000053	60	CART
662	0.617999999999938	60	CART
663	0.616000000000099	60	CART
664	0.6400000000001	60	CART
665	0.688000000000102	60	CART
666	0.669999999999959	60	CART
667	0.511000000000081	60	CART
668	0.663000000000011	60	CART
669	0.628000000000043	60	CART
670	0.618000000000052	60	CART
671	0.704999999999927	60	CART
672	0.618000000000052	60	CART
673	0.715000000000032	60	CART
674	0.687000000000012	60	CART
675	0.627000000000066	60	CART
676	0.674999999999955	60	CART
677	0.711000000000013	60	CART
678	0.599000000000046	60	CART
679	0.624000000000024	60	CART
680	0.610000000000014	60	CART
681	0.655000000000086	60	CART
682	0.682999999999993	60	CART
683	0.572000000000003	60	CART
684	0.600999999999999	60	CART
685	0.642000000000053	60	CART
686	0.618999999999915	60	CART
687	0.684999999999945	60	CART
688	0.615000000000009	60	CART
689	0.634000000000015	60	CART
690	0.645999999999958	60	CART
691	0.747000000000071	60	CART
692	0.668000000000006	60	CART
693	0.65199999999993	60	CART
694	0.628000000000043	60	CART
695	0.649999999999977	60	CART
696	0.625999999999976	60	CART
697	0.669000000000096	60	CART
698	0.783999999999992	60	CART
699	0.615000000000009	60	CART
700	0.486999999999966	60	CART
701	0.634999999999991	80	CART
702	0.697000000000003	80	CART
703	0.630999999999972	80	CART
704	0.642000000000053	80	CART
705	0.606000000000108	80	CART
706	0.602999999999952	80	CART
707	0.639999999999986	80	CART
708	0.653999999999996	80	CART
709	0.634999999999991	80	CART
710	0.701000000000022	80	CART
711	0.607999999999947	80	CART
712	0.629000000000019	80	CART
713	0.621000000000095	80	CART
714	0.610000000000014	80	CART
715	0.605000000000018	80	CART
716	0.618000000000052	80	CART
717	0.552000000000021	80	CART
718	0.591999999999985	80	CART
719	0.708000000000084	80	CART
720	0.649000000000001	80	CART
721	0.620000000000005	80	CART
722	0.689999999999941	80	CART
723	0.653999999999996	80	CART
724	0.617999999999938	80	CART
725	0.611999999999966	80	CART
726	0.654999999999973	80	CART
727	0.648000000000025	80	CART
728	0.642000000000053	80	CART
729	0.641999999999939	80	CART
730	0.656000000000063	80	CART
731	0.638000000000034	80	CART
732	0.709999999999923	80	CART
733	0.631999999999948	80	CART
734	0.654999999999973	80	CART
735	0.634999999999991	80	CART
736	0.646999999999935	80	CART
737	0.641999999999939	80	CART
738	0.79200000000003	80	CART
739	0.713000000000079	80	CART
740	0.641999999999939	80	CART
741	0.646999999999935	80	CART
742	0.657000000000039	80	CART
743	0.663999999999987	80	CART
744	0.623000000000047	80	CART
745	0.618000000000052	80	CART
746	0.640999999999963	80	CART
747	0.694999999999936	80	CART
748	0.701999999999998	80	CART
749	0.573000000000093	80	CART
750	0.480000000000018	80	CART
751	0.655000000000086	80	CART
752	0.658000000000015	80	CART
753	0.656999999999925	80	CART
754	0.644999999999982	80	CART
755	0.66700000000003	80	CART
756	0.641000000000076	80	CART
757	0.721000000000004	80	CART
758	0.596000000000004	80	CART
759	0.686000000000035	80	CART
760	0.629999999999995	80	CART
761	0.608000000000061	80	CART
762	0.59800000000007	80	CART
763	0.633999999999901	80	CART
764	0.680000000000064	80	CART
765	0.680999999999926	80	CART
766	0.596000000000004	80	CART
767	0.502000000000066	80	CART
768	0.6400000000001	80	CART
769	0.644000000000005	80	CART
770	0.638000000000034	80	CART
771	0.650999999999954	80	CART
772	0.673999999999978	80	CART
773	0.625	80	CART
774	0.674999999999955	80	CART
775	0.629000000000019	80	CART
776	0.631000000000085	80	CART
777	0.639999999999986	80	CART
778	0.639999999999986	80	CART
779	0.626999999999953	80	CART
780	0.654999999999973	80	CART
781	0.617999999999938	80	CART
782	0.61099999999999	80	CART
783	0.608000000000061	80	CART
784	0.674999999999955	80	CART
785	0.682000000000016	80	CART
786	0.61099999999999	80	CART
787	0.654999999999973	80	CART
788	0.630999999999972	80	CART
789	0.602999999999952	80	CART
790	0.646000000000072	80	CART
791	0.666000000000054	80	CART
792	0.662000000000035	80	CART
793	0.700000000000045	80	CART
794	0.630999999999972	80	CART
795	0.644000000000005	80	CART
796	0.628000000000043	80	CART
797	0.65300000000002	80	CART
798	0.631000000000085	80	CART
799	0.600999999999999	80	CART
800	0.495999999999981	80	CART
801	1.29600000000005	20	RF
802	1.17000000000002	20	RF
803	0.978000000000009	20	RF
804	1.02100000000002	20	RF
805	1.012	20	RF
806	1.01100000000002	20	RF
807	0.981000000000051	20	RF
808	1.036	20	RF
809	1.00500000000005	20	RF
810	1.09499999999997	20	RF
811	1.05899999999997	20	RF
812	1.07900000000001	20	RF
813	0.980000000000018	20	RF
814	1.02800000000002	20	RF
815	1.05799999999999	20	RF
816	0.913999999999987	20	RF
817	0.752999999999986	20	RF
818	1.149	20	RF
819	0.970000000000027	20	RF
820	1.00800000000004	20	RF
821	0.971000000000004	20	RF
822	0.992999999999995	20	RF
823	1.02000000000004	20	RF
824	0.999000000000024	20	RF
825	0.97399999999999	20	RF
826	0.994000000000028	20	RF
827	1.05700000000002	20	RF
828	1.06399999999996	20	RF
829	1.007	20	RF
830	1.13	20	RF
831	1.03000000000003	20	RF
832	1.00800000000004	20	RF
833	1.05500000000001	20	RF
834	1.06200000000001	20	RF
835	0.982000000000028	20	RF
836	1.06899999999996	20	RF
837	0.938999999999965	20	RF
838	0.953000000000031	20	RF
839	0.995000000000005	20	RF
840	0.971000000000004	20	RF
841	1.072	20	RF
842	1.09799999999996	20	RF
843	0.978000000000009	20	RF
844	1.00400000000002	20	RF
845	1.01999999999998	20	RF
846	1.01100000000002	20	RF
847	0.994000000000028	20	RF
848	1.012	20	RF
849	0.986999999999966	20	RF
850	0.800999999999988	20	RF
851	1.01100000000002	20	RF
852	0.964999999999975	20	RF
853	0.95599999999996	20	RF
854	1.00200000000001	20	RF
855	0.980000000000018	20	RF
856	1.00400000000002	20	RF
857	1.00299999999999	20	RF
858	1.007	20	RF
859	1.00999999999999	20	RF
860	0.968999999999994	20	RF
861	1.01799999999997	20	RF
862	1.01400000000001	20	RF
863	0.972000000000037	20	RF
864	0.974999999999966	20	RF
865	1.01100000000002	20	RF
866	1.02799999999996	20	RF
867	0.828999999999951	20	RF
868	1.04300000000001	20	RF
869	0.91500000000002	20	RF
870	0.94300000000004	20	RF
871	1.00900000000001	20	RF
872	1.02499999999998	20	RF
873	1.00100000000003	20	RF
874	1.02500000000003	20	RF
875	0.982000000000028	20	RF
876	1.01600000000002	20	RF
877	0.990000000000009	20	RF
878	1.00200000000001	20	RF
879	1.00400000000002	20	RF
880	1	20	RF
881	1.02999999999997	20	RF
882	0.997000000000014	20	RF
883	0.990000000000009	20	RF
884	1.08499999999998	20	RF
885	1.00999999999999	20	RF
886	1.01800000000003	20	RF
887	1.02499999999998	20	RF
888	1.01900000000001	20	RF
889	1.06	20	RF
890	1.05200000000002	20	RF
891	1.03000000000003	20	RF
892	0.961999999999989	20	RF
893	0.992999999999995	20	RF
894	1.01300000000003	20	RF
895	1.05400000000003	20	RF
896	1.09700000000004	20	RF
897	1.03500000000003	20	RF
898	0.964999999999975	20	RF
899	1.00599999999997	20	RF
900	0.731999999999971	20	RF
901	1.04200000000003	40	RF
902	1.10399999999998	40	RF
